date,country,first_dose,cumulation,population,percentage
2021-10-20,Europe,7630929.2604274005,1153326720.3704123,748000882,1.5418788241086758
2021-10-21,Europe,7661306.806600148,1160988027.1770124,748000882,1.552121200810312
2021-10-22,Europe,7670112.480887477,1168658139.6578999,748000882,1.562375349789895
2021-10-23,Europe,7706256.959744223,1176364396.617644,748000882,1.5726778202082976
2021-10-24,Europe,7737398.6010554265,1184101795.2186995,748000882,1.583021923787918
2021-10-25,Europe,7746416.7619828945,1191848211.9806824,748000882,1.5933780837181986
2021-10-26,Europe,7781604.631710709,1199629816.6123931,748000882,1.6037812861995973
2021-10-27,Europe,7813455.490716321,1207443272.1031094,748000882,1.6142270699930932
2021-10-28,Europe,7822734.885660266,1215266006.9887695,748000882,1.6246852593801748
2021-10-29,Europe,7856973.391565572,1223122980.380335,748000882,1.6351892221169
2021-10-30,Europe,7889478.498405854,1231012458.878741,748000882,1.645736640827572
2021-10-31,Europe,7899064.771397933,1238911523.6501389,748000882,1.656296875396116
2021-11-01,Europe,7932364.229538167,1246843887.879677,748000882,1.6669016279043332
2021-11-02,Europe,7965468.722524629,1254809356.6022017,748000882,1.6775506377039295
2021-11-03,Europe,7975404.3892336935,1262784760.9914353,748000882,1.6882129304647469
2021-11-04,Europe,8007778.012873105,1270792539.0043085,748000882,1.698918503420038
2021-11-05,Europe,8041427.32976113,1278833966.3340695,748000882,1.7096690620400492
2021-11-06,Europe,8051751.7647700105,1286885718.0988395,748000882,1.7204334233643852
2021-11-07,Europe,8083215.488204318,1294968933.5870438,748000882,1.7312398484405045
2021-11-08,Europe,8117355.547882382,1303086289.134926,748000882,1.7420919152538192
2021-11-09,Europe,8128104.983757862,1311214394.118684,748000882,1.7529583529537658
2021-11-10,Europe,8158677.284254558,1319373071.4029386,748000882,1.7638656626650056
2021-11-11,Europe,8193254.658627191,1327566326.0615659,748000882,1.774819198758065
2021-11-12,Europe,8204462.196261584,1335770788.2578275,748000882,1.7857877181725403
2021-11-13,Europe,8234163.91483618,1344004952.1726637,748000882,1.7967959457201064
2021-11-14,Europe,8269125.990722766,1352274078.1633863,748000882,1.8078509139557222
2021-11-15,Europe,8280821.620408477,1360554899.7837949,748000882,1.8189215180414653
2021-11-16,Europe,8309675.782129084,1368864575.565924,748000882,1.8300306971642366
2021-11-17,Europe,8344970.913044231,1377209546.4789681,748000882,1.8411870622352664
2021-11-18,Europe,8357181.545728258,1385566728.0246964,748000882,1.8523597516622934
2021-11-19,Europe,8385213.180211754,1393951941.2049081,748000882,1.8635699164923019
2021-11-20,Europe,8420790.827935072,1402372732.032843,748000882,1.8748276449663908
2021-11-21,Europe,8433540.336088665,1410806272.3689318,748000882,1.8861024182173782
2021-11-22,Europe,8460776.298821524,1419267048.6677532,748000882,1.8974136031403146
2021-11-23,Europe,8496587.164705275,1427763635.8324585,748000882,1.9087726634959483
2021-11-24,Europe,8509896.432234714,1436273532.2646933,748000882,1.9201495169690097
2021-11-25,Europe,8536365.227320416,1444809897.4920137,748000882,1.9315617564900327
2021-11-26,Europe,8572361.373322448,1453382258.8653362,748000882,1.943022119144154
2021-11-27,Europe,8586248.353940163,1461968507.2192764,748000882,1.954501047258493
2021-11-28,Europe,8611979.958843227,1470580487.1781197,748000882,1.966014375873583
2021-11-29,Europe,8648114.918309914,1479228602.0964296,748000882,1.9775760132010507
2021-11-30,Europe,8662594.701780744,1487891196.7982104,748000882,1.9891570085049852
2021-12-01,Europe,8687620.39460493,1496578817.1928153,748000882,2.0007714605780578
2021-12-02,Europe,8723849.272864351,1505302666.4656796,748000882,2.012434346923243
2021-12-03,Europe,8738934.158539679,1514041600.6242194,748000882,2.0241174002041076
2021-12-04,Europe,8763286.348344907,1522804886.9725642,748000882,2.0358330098500663
2021-12-05,Europe,8799565.913204255,1531604452.8857684,748000882,2.047597121530892
2021-12-06,Europe,8815265.490256814,1540419718.3760252,748000882,2.0593822219263442
2021-12-07,Europe,8838977.550886031,1549258695.926911,748000882,2.071199022900231
2021-12-08,Europe,8875266.313159125,1558133962.2400703,748000882,2.0830643382049785
2021-12-09,Europe,8891587.54693347,1567025549.7870038,748000882,2.0949514733152466
2021-12-10,Europe,8914693.654787194,1575940243.441791,748000882,2.106869498907611
